,SID,Session,Block,Trial,Sequence,t-2,t-1,t,RT,Response,Delay,Result,Trial_Number,Correct,cutoff,log_RT,inverse_RT,post_error
626,1005,Baseline,6,56,Low Prob,3,1,4,0.2229719,4,0.6,Correct,656,1,0.581374264,-1.500709524,4.484870067,0
627,1005,Baseline,6,57,High Prob,1,4,3,0.3750258,3,0.35,Correct,657,1,0.553885676,-0.980760455,2.666483213,0
628,1005,Baseline,6,58,Low Prob,4,3,1,0.501149,1,0.45,Correct,658,1,0.581374264,-0.690851817,1.995414537,0
629,1005,Baseline,6,59,Low Prob,3,1,4,0.4098159,4,0.55,Correct,659,1,0.581374264,-0.892047245,2.440120064,0
630,1005,Baseline,6,60,High Prob,1,4,3,0.380496,3,0.3,Correct,660,1,0.553885676,-0.966279614,2.628148522,0
631,1005,Baseline,6,61,High Prob,4,3,2,0.3445731,2,0.5,Correct,661,1,0.553885676,-1.065449019,2.90214181,0
632,1005,Baseline,6,62,Low Prob,3,2,3,0.3900125,3,0.5,Correct,662,1,0.581374264,-0.941576489,2.564020384,0
633,1005,Baseline,6,63,High Prob,2,3,1,0.3273422,1,0.35,Correct,663,1,0.553885676,-1.116749172,3.054907067,0
634,1005,Baseline,6,64,Low Prob,3,1,4,0.2693958,4,0.3,Correct,664,1,0.581374264,-1.311573605,3.712010358,0
635,1005,Baseline,6,65,High Prob,1,4,3,0.4894427,3,0.2,Correct,665,1,0.553885676,-0.714487882,2.043140086,0
636,1005,Baseline,6,66,High Prob,4,3,2,0.4888,2,0.3,Correct,666,1,0.553885676,-0.715801871,2.045826514,0
637,1005,Baseline,6,67,High Prob,3,2,4,0.3682738,4,0.5,Correct,667,1,0.553885676,-0.998928596,2.715371009,0
638,1005,Baseline,6,68,Low Prob,2,4,3,0.4503197,3,0.35,Correct,668,1,0.581374264,-0.797797504,2.220644578,0
639,1005,Baseline,6,69,High Prob,4,3,2,0.4129878,2,0.45,Correct,669,1,0.553885676,-0.884337226,2.421379033,0
640,1005,Baseline,6,70,Low Prob,3,2,3,0.5537703,3,0.45,Correct,670,1,0.581374264,-0.591005299,1.805802875,0
641,1005,Baseline,6,71,High Prob,2,3,1,0.2884691,1,0.45,Correct,671,1,0.553885676,-1.243167304,3.466575796,0
642,1005,Baseline,6,72,High Prob,3,1,2,0.4858127,2,0.35,Correct,672,1,0.553885676,-0.72193212,2.05840646,0
643,1005,Baseline,6,73,Low Prob,1,2,4,0.301239,4,0.5,Correct,673,1,0.581374264,-1.199851309,3.319623289,0
644,1005,Baseline,6,74,High Prob,2,4,1,0.2999534,2,0.5,Wrong,674,0,0.461059365,-1.20412815,3.333851192,1
645,1005,Baseline,6,75,High Prob,4,1,3,0.4546365,3,0.2,Correct,675,1,0.553885676,-0.78825708,2.199559428,0
646,1005,Baseline,6,76,Low Prob,1,3,2,0.2713655,2,0.5,Correct,676,1,0.581374264,-1.304288658,3.685066819,0
647,1005,Baseline,6,77,High Prob,3,2,4,0.339413,4,0.4,Correct,677,1,0.553885676,-1.080537624,2.946263107,0
648,1005,Baseline,6,78,High Prob,2,4,1,0.3128066,1,0.3,Correct,678,1,0.553885676,-1.162170171,3.196863493,0
649,1005,Baseline,6,79,High Prob,4,1,3,0.3714947,3,0.2,Correct,679,1,0.553885676,-0.990220681,2.691828443,0
650,1005,Baseline,6,80,High Prob,1,3,4,0.3595396,4,0.3,Correct,680,1,0.553885676,-1.022930955,2.781334796,0
651,1005,Baseline,6,81,High Prob,3,4,2,0.4542458,2,0.45,Correct,681,1,0.553885676,-0.789116818,2.201451285,0
652,1005,Baseline,6,82,High Prob,4,2,3,0.3809894,3,0.55,Correct,682,1,0.553885676,-0.964983726,2.62474494,0
653,1005,Baseline,6,83,High Prob,2,3,1,0.293058,1,0.6,Correct,683,1,0.553885676,-1.227384737,3.412293812,0
654,1005,Baseline,6,84,Low Prob,3,1,4,0.2943892,4,0.45,Correct,684,1,0.581374264,-1.222852578,3.396863744,0
655,1005,Baseline,6,85,High Prob,1,4,3,0.3058057,3,0.6,Correct,685,1,0.553885676,-1.184805346,3.270050231,0
656,1005,Baseline,6,86,High Prob,4,3,2,0.2525396,2,0.6,Correct,686,1,0.553885676,-1.376187211,3.959775021,0
657,1005,Baseline,6,87,High Prob,3,2,4,0.3012758,4,0.5,Correct,687,1,0.553885676,-1.199729155,3.319217806,0
658,1005,Baseline,6,88,High Prob,2,4,1,0.4059637,1,0.25,Correct,688,1,0.553885676,-0.901491532,2.463274426,0
659,1005,Baseline,6,89,High Prob,4,1,3,0.2447038,3,0.4,Correct,689,1,0.553885676,-1.407706779,4.086573237,0
660,1005,Baseline,6,90,High Prob,1,3,4,0.3760299,4,0.45,Correct,690,1,0.553885676,-0.978086617,2.659362992,0
661,1005,Baseline,6,91,High Prob,3,4,2,0.3680784,2,0.2,Correct,691,1,0.553885676,-0.99945932,2.716812505,0
662,1005,Baseline,6,92,High Prob,4,2,3,0.3341341,3,0.45,Correct,692,1,0.553885676,-1.09621287,2.992810372,0
663,1005,Baseline,6,93,High Prob,2,3,1,0.3235343,1,0.3,Correct,693,1,0.553885676,-1.128450143,3.090862391,0
664,1005,Baseline,6,94,Low Prob,3,1,4,0.305604,4,0.5,Correct,694,1,0.581374264,-1.185465133,3.272208479,0
665,1005,Baseline,6,95,High Prob,1,4,3,0.2723051,3,0.5,Correct,695,1,0.553885676,-1.30083215,3.672351344,0
666,1005,Baseline,6,96,Low Prob,4,3,1,0.4723424,2,0.3,Wrong,696,0,0.495194896,-0.750051133,2.117108267,1
667,1005,Baseline,6,97,High Prob,3,1,2,0.458404,2,0.25,Correct,697,1,0.553885676,-0.780004388,2.181481837,0
668,1005,Baseline,6,98,Low Prob,1,2,4,0.3590962,4,0.4,Correct,698,1,0.581374264,-1.02416496,2.784769095,0
669,1005,Baseline,6,99,High Prob,2,4,1,0.3518416,1,0.6,Correct,699,1,0.553885676,-1.044574205,2.842188076,0
670,1005,Baseline,6,100,High Prob,4,1,3,0.418533,3,0.35,Correct,700,1,0.553885676,-0.870999539,2.389297857,0
671,1005,Baseline,6,101,High Prob,1,3,4,0.3765975,4,0.6,Correct,701,1,0.553885676,-0.976578301,2.655354855,0
672,1005,Baseline,6,102,High Prob,3,4,2,0.4406606,2,0.4,Correct,702,1,0.553885676,-0.819480314,2.269320198,0
673,1005,Baseline,6,103,High Prob,4,2,3,0.3660716,3,0.2,Correct,703,1,0.553885676,-1.004926336,2.731706038,0
674,1005,Baseline,6,104,Low Prob,2,3,4,0.3241501,4,0.25,Correct,704,1,0.581374264,-1.126548599,3.084990565,0
675,1005,Baseline,6,105,High Prob,3,4,2,0.3921732,2,0.35,Correct,705,1,0.553885676,-0.9360517,2.549893771,0
676,1005,Baseline,6,106,High Prob,4,2,3,0.2715354,3,0.6,Correct,706,1,0.553885676,-1.303662761,3.682761069,0
677,1005,Baseline,6,107,Low Prob,2,3,4,0.3075964,3,0.4,Wrong,707,0,0.495194896,-1.178966745,3.251013341,1
678,1005,Baseline,6,108,High Prob,3,4,2,0.4503285,2,0.5,Correct,708,1,0.553885676,-0.797777963,2.220601183,0
679,1005,Baseline,6,109,High Prob,4,2,3,0.3470946,3,0.5,Correct,709,1,0.553885676,-1.058157914,2.881058939,0
680,1005,Baseline,6,110,High Prob,2,3,1,0.2924519,1,0.6,Correct,710,1,0.553885676,-1.22945507,3.419365714,0
681,1005,Baseline,6,111,High Prob,3,1,2,0.4918214,2,0.3,Correct,711,1,0.553885676,-0.709639637,2.033258415,0
682,1005,Baseline,6,112,High Prob,1,2,1,0.4611461,1,0.25,Correct,712,1,0.553885676,-0.774040366,2.168510153,0
683,1005,Baseline,6,113,High Prob,2,1,4,0.42393,4,0.45,Correct,713,1,0.553885676,-0.858186932,2.358880004,0
684,1005,Baseline,6,115,High Prob,4,2,3,0.254031,3,0.5,Correct,715,1,0.553885676,-1.370298972,3.936527432,0
685,1005,Baseline,6,116,High Prob,2,3,1,0.3027512,1,0.5,Correct,716,1,0.553885676,-1.194843933,3.303042234,0
686,1005,Baseline,6,117,Low Prob,3,1,4,0.4254516,4,0.2,Correct,717,1,0.581374264,-0.854604086,2.350443623,0
687,1005,Baseline,6,118,High Prob,1,4,3,0.4495162,3,0.55,Correct,718,1,0.553885676,-0.799583386,2.224613929,0
688,1005,Baseline,6,119,High Prob,4,3,2,0.3222338,2,0.3,Correct,719,1,0.553885676,-1.13247791,3.10333677,0
689,1005,Baseline,6,120,High Prob,3,2,4,0.3483168,4,0.6,Correct,720,1,0.553885676,-1.054642868,2.870949664,0
690,1005,Baseline,7,1,High Prob,2,3,1,0.4618713,1,0.2,Correct,721,1,0.553885676,-0.772468998,2.165105301,0
691,1005,Baseline,7,2,Low Prob,3,1,4,0.3205752,4,0.25,Correct,722,1,0.581374264,-1.137638397,3.119392891,0
692,1005,Baseline,7,3,Low Prob,1,4,2,0.3366202,2,0.45,Correct,723,1,0.581374264,-1.088799987,2.970707046,0
693,1005,Baseline,7,4,High Prob,4,2,3,0.435972,3,0.35,Correct,724,1,0.553885676,-0.830177258,2.293725285,0
694,1005,Baseline,7,5,High Prob,2,3,1,0.5234,1,0.55,Correct,725,1,0.553885676,-0.647409289,1.910584639,0
695,1005,Baseline,7,7,Low Prob,1,2,4,0.3815393,4,0.4,Correct,727,1,0.581374264,-0.963541419,2.620961982,0
696,1005,Baseline,7,8,High Prob,2,4,1,0.4569361,1,0.5,Correct,728,1,0.553885676,-0.783211723,2.188489813,0
697,1005,Baseline,7,9,High Prob,4,1,3,0.4196475,3,0.45,Correct,729,1,0.553885676,-0.868340206,2.382952359,0
698,1005,Baseline,7,10,Low Prob,1,3,2,0.3877124,2,0.35,Correct,730,1,0.581374264,-0.947491451,2.57923141,0
699,1005,Baseline,7,11,Low Prob,3,2,3,0.3730816,3,0.35,Correct,731,1,0.581374264,-0.985958117,2.68037877,0
700,1005,Baseline,7,12,High Prob,2,3,1,0.3011819,1,0.2,Correct,732,1,0.553885676,-1.200040878,3.320252645,0
701,1005,Baseline,7,13,High Prob,3,1,2,0.3138669,2,0.55,Correct,733,1,0.553885676,-1.158786268,3.186063902,0
702,1005,Baseline,7,14,High Prob,1,2,1,0.3485664,1,0.4,Correct,734,1,0.553885676,-1.053926536,2.868893846,0
703,1005,Baseline,7,15,High Prob,2,1,4,0.4512767,4,0.25,Correct,735,1,0.553885676,-0.795674602,2.215935367,0
704,1005,Baseline,7,16,Low Prob,1,4,2,0.3599893,2,0.2,Correct,736,1,0.581374264,-1.02168097,2.777860342,0
705,1005,Baseline,7,17,High Prob,4,2,3,0.2786979,3,0.45,Correct,737,1,0.553885676,-1.27762688,3.588114586,0
706,1005,Baseline,7,18,High Prob,2,3,1,0.282743,1,0.4,Correct,738,1,0.553885676,-1.263216921,3.536780751,0
707,1005,Baseline,7,19,Low Prob,3,1,4,0.4541079,4,0.2,Correct,739,1,0.581374264,-0.789420444,2.202119805,0
708,1005,Baseline,7,20,Low Prob,1,4,2,0.3308567,2,0.2,Correct,740,1,0.581374264,-1.106069928,3.02245655,0
709,1005,Baseline,7,21,High Prob,4,2,3,0.3248682,3,0.2,Correct,741,1,0.553885676,-1.124335717,3.078171394,0
710,1005,Baseline,7,22,High Prob,2,3,1,0.3188989,1,0.2,Correct,742,1,0.553885676,-1.142881154,3.135790058,0
711,1005,Baseline,7,23,High Prob,3,1,2,0.3789481,2,0.55,Correct,743,1,0.553885676,-0.970356023,2.638883794,0
712,1005,Baseline,7,24,Low Prob,1,2,4,0.3290102,4,0.45,Correct,744,1,0.581374264,-1.111666526,3.039419447,0
713,1005,Baseline,7,25,High Prob,2,4,1,0.2850619,1,0.35,Correct,745,1,0.553885676,-1.255048929,3.508010015,0
714,1005,Baseline,7,26,High Prob,4,1,3,0.3084449,3,0.3,Correct,746,1,0.553885676,-1.176212058,3.24207014,0
715,1005,Baseline,7,27,High Prob,1,3,4,0.4471245,4,0.2,Correct,747,1,0.553885676,-0.8049182,2.236513544,0
716,1005,Baseline,7,28,High Prob,3,4,2,0.3824595,3,0.35,Wrong,748,0,0.461059365,-0.961132514,2.614655931,1
717,1005,Baseline,7,29,High Prob,4,2,3,0.3998579,3,0.35,Correct,749,1,0.553885676,-0.916646045,2.500888441,0
718,1005,Baseline,7,30,High Prob,2,3,1,0.2566212,1,0.35,Correct,750,1,0.553885676,-1.360154211,3.896794185,0
719,1005,Baseline,7,31,High Prob,3,1,2,0.4713206,2,0.35,Correct,751,1,0.553885676,-0.752216737,2.121698054,0
720,1005,Baseline,7,32,High Prob,1,2,1,0.3633946,1,0.2,Correct,752,1,0.553885676,-1.012265983,2.751829554,0
721,1005,Baseline,7,33,High Prob,2,1,4,0.2441375,4,0.6,Correct,753,1,0.553885676,-1.410023688,4.096052429,0
722,1005,Baseline,7,34,High Prob,1,4,3,0.3014618,3,0.3,Correct,754,1,0.553885676,-1.199111971,3.31716987,0
723,1005,Baseline,7,35,High Prob,4,3,2,0.328176,2,0.2,Correct,755,1,0.553885676,-1.114205229,3.047145434,0
724,1005,Baseline,7,36,High Prob,3,2,4,0.3222371,4,0.6,Correct,756,1,0.553885676,-1.132467669,3.103304989,0
725,1005,Baseline,7,37,High Prob,2,4,1,0.2922753,1,0.4,Correct,757,1,0.553885676,-1.230059113,3.42143178,0
726,1005,Baseline,7,38,High Prob,4,1,3,0.3116453,3,0.4,Correct,758,1,0.553885676,-1.165889597,3.208776131,0
727,1005,Baseline,7,39,High Prob,1,3,4,0.3663484,4,0.3,Correct,759,1,0.553885676,-1.004170486,2.729642057,0
728,1005,Baseline,7,40,High Prob,3,4,2,0.3703951,2,0.3,Correct,760,1,0.553885676,-0.993185005,2.699819733,0
729,1005,Baseline,7,41,Low Prob,4,2,1,0.2224776,1,0.5,Correct,761,1,0.581374264,-1.502928857,4.494834536,0
730,1005,Baseline,7,42,High Prob,2,1,4,0.3325488,4,0.6,Correct,762,1,0.553885676,-1.100968663,3.007077458,0
731,1005,Baseline,7,43,High Prob,1,4,3,0.3898996,3,0.2,Correct,763,1,0.553885676,-0.941866009,2.564762826,0
732,1005,Baseline,7,44,High Prob,4,3,2,0.3112728,2,0.35,Correct,764,1,0.553885676,-1.167085581,3.212616072,0
733,1005,Baseline,7,45,High Prob,3,2,4,0.3759845,4,0.45,Correct,765,1,0.553885676,-0.97820736,2.659684109,0
734,1005,Baseline,7,46,High Prob,2,4,1,0.2420378,1,0.55,Correct,766,1,0.553885676,-1.418661367,4.131586058,0
735,1005,Baseline,7,47,High Prob,4,1,3,0.2614163,3,0.45,Correct,767,1,0.553885676,-1.341641123,3.825316172,0
736,1005,Baseline,7,48,High Prob,1,3,4,0.2441442,4,0.55,Correct,768,1,0.553885676,-1.409996245,4.095940022,0
737,1005,Baseline,7,49,High Prob,3,4,2,0.5055309,2,0.4,Correct,769,1,0.553885676,-0.682146115,1.978118449,0
738,1005,Baseline,7,50,High Prob,4,2,3,0.4642469,3,0.5,Correct,770,1,0.553885676,-0.767338756,2.15402623,0
739,1005,Baseline,7,51,High Prob,2,3,1,0.3349644,1,0.35,Correct,771,1,0.553885676,-1.093731021,2.98539188,0
740,1005,Baseline,7,52,Low Prob,3,1,4,0.2383668,4,0.45,Correct,772,1,0.581374264,-1.433944615,4.195215105,0
741,1005,Baseline,7,53,Low Prob,1,4,2,0.4016923,2,0.45,Correct,773,1,0.581374264,-0.912068906,2.489467685,0
742,1005,Baseline,7,54,High Prob,4,2,3,0.4564404,3,0.2,Correct,774,1,0.553885676,-0.784297146,2.19086654,0
743,1005,Baseline,7,55,High Prob,2,3,1,0.265129,1,0.3,Correct,775,1,0.553885676,-1.327538779,3.771748847,0
744,1005,Baseline,7,56,High Prob,3,1,2,0.3631936,2,0.45,Correct,776,1,0.553885676,-1.012819254,2.753352482,0
745,1005,Baseline,7,57,High Prob,1,2,1,0.3779368,1,0.45,Correct,777,1,0.553885676,-0.973028293,2.645945036,0
746,1005,Baseline,7,58,High Prob,2,1,4,0.3079871,4,0.55,Correct,778,1,0.553885676,-1.17769738,3.246889237,0
747,1005,Baseline,7,59,High Prob,1,4,3,0.3567012,3,0.45,Correct,779,1,0.553885676,-1.030856822,2.803466879,0
748,1005,Baseline,7,60,High Prob,4,3,2,0.2794324,2,0.35,Correct,780,1,0.553885676,-1.274994876,3.578683073,0
749,1005,Baseline,7,61,High Prob,3,2,4,0.3254611,4,0.55,Correct,781,1,0.553885676,-1.122512333,3.072563818,0
750,1005,Baseline,7,62,High Prob,2,4,1,0.3555355,1,0.5,Correct,782,1,0.553885676,-1.034130175,2.812658652,0
751,1005,Baseline,7,63,High Prob,4,1,3,0.2802419,3,0.3,Correct,783,1,0.553885676,-1.27210212,3.568345776,0
752,1005,Baseline,7,64,High Prob,1,3,4,0.3682915,4,0.3,Correct,784,1,0.553885676,-0.998880535,2.715240509,0
753,1005,Baseline,7,65,High Prob,3,4,2,0.3143495,1,0.55,Wrong,785,0,0.461059365,-1.157249855,3.181172548,1
754,1005,Baseline,7,66,High Prob,4,2,3,0.5450593,3,0.3,Correct,786,1,0.553885676,-0.606860683,1.834662761,0
755,1005,Baseline,7,67,High Prob,2,3,1,0.2844508,1,0.35,Correct,787,1,0.553885676,-1.257194975,3.51554645,0
756,1005,Baseline,7,68,High Prob,3,1,2,0.4778864,2,0.45,Correct,788,1,0.553885676,-0.738382232,2.092547518,0
757,1005,Baseline,7,69,High Prob,1,2,1,0.4259274,1,0.4,Correct,789,1,0.553885676,-0.85348637,2.347817961,0
758,1005,Baseline,7,70,Low Prob,2,1,3,0.3699617,3,0.55,Correct,790,1,0.581374264,-0.994355792,2.702982498,0
759,1005,Baseline,7,71,Low Prob,1,3,2,0.528008,2,0.45,Correct,791,1,0.581374264,-0.638643844,1.893910698,0
760,1005,Baseline,7,72,High Prob,3,2,4,0.3060534,4,0.2,Correct,792,1,0.553885676,-1.183995682,3.267403662,0
761,1005,Baseline,7,73,High Prob,2,4,1,0.4707546,1,0.35,Correct,793,1,0.553885676,-0.75341834,2.124249025,0
762,1005,Baseline,7,74,High Prob,4,1,3,0.3368286,3,0.45,Correct,794,1,0.553885676,-1.088181083,2.968869033,0
763,1005,Baseline,7,75,High Prob,1,3,4,0.5182003,4,0.3,Correct,795,1,0.553885676,-0.657393432,1.929755733,0
764,1005,Baseline,7,76,Low Prob,3,4,1,0.4382414,1,0.25,Correct,796,1,0.581374264,-0.824985379,2.281847402,0
765,1005,Baseline,7,77,High Prob,4,1,3,0.3676505,3,0.5,Correct,797,1,0.553885676,-1.00062252,2.719974541,0
766,1005,Baseline,7,78,High Prob,1,3,4,0.3837086,4,0.4,Correct,798,1,0.553885676,-0.957871869,2.60614435,0
767,1005,Baseline,7,79,High Prob,3,4,2,0.3750995,2,0.6,Correct,799,1,0.553885676,-0.980563955,2.665959299,0
768,1005,Baseline,7,81,High Prob,2,3,1,0.3098766,1,0.4,Correct,801,1,0.553885676,-1.171581125,3.227091042,0
769,1005,Baseline,7,82,High Prob,3,1,2,0.3545776,2,0.55,Correct,802,1,0.553885676,-1.036828057,2.820257117,0
770,1005,Baseline,7,83,High Prob,1,2,1,0.4332792,1,0.45,Correct,803,1,0.553885676,-0.836372955,2.307980628,0
771,1005,Baseline,7,84,High Prob,2,1,4,0.3746697,4,0.6,Correct,804,1,0.553885676,-0.981710441,2.669017537,0
772,1005,Baseline,7,85,High Prob,1,4,3,0.2867723,3,0.6,Correct,805,1,0.553885676,-1.249066758,3.487087142,0
773,1005,Baseline,7,86,High Prob,4,3,2,0.4081974,2,0.25,Correct,806,1,0.553885676,-0.896004398,2.449795124,0
774,1005,Baseline,7,87,High Prob,3,2,4,0.3248801,4,0.45,Correct,807,1,0.553885676,-1.124299088,3.078058644,0
775,1005,Baseline,7,88,High Prob,2,4,1,0.3669329,1,0.6,Correct,808,1,0.553885676,-1.002576281,2.725293916,0
776,1005,Baseline,7,89,High Prob,4,1,3,0.3429945,3,0.2,Correct,809,1,0.553885676,-1.070040867,2.915498645,0
777,1005,Baseline,7,90,Low Prob,1,3,2,0.2663047,2,0.35,Correct,810,1,0.581374264,-1.323114137,3.755097075,0
778,1005,Baseline,7,91,High Prob,3,2,4,0.2563608,4,0.35,Correct,811,1,0.553885676,-1.361169452,3.900752377,0
779,1005,Baseline,7,92,High Prob,2,4,1,0.3370768,1,0.5,Correct,812,1,0.553885676,-1.087444481,2.966682964,0
780,1005,Baseline,7,93,High Prob,4,1,3,0.2525294,3,0.55,Correct,813,1,0.553885676,-1.376227601,3.959934962,0
781,1005,Baseline,7,94,High Prob,1,3,4,0.4731823,4,0.2,Correct,814,1,0.553885676,-0.748274552,2.113350394,0
782,1005,Baseline,7,95,High Prob,3,4,2,0.3832837,2,0.55,Correct,815,1,0.553885676,-0.958979833,2.609033465,0
783,1005,Baseline,7,96,High Prob,4,2,3,0.342646,4,0.2,Wrong,816,0,0.461059365,-1.071057435,2.918463954,1
784,1005,Baseline,7,98,High Prob,3,1,2,0.4140791,2,0.45,Correct,818,1,0.553885676,-0.881698261,2.414997521,0
785,1005,Baseline,7,99,High Prob,1,2,1,0.4207988,1,0.2,Correct,819,1,0.553885676,-0.865600469,2.376432632,0
786,1005,Baseline,7,100,High Prob,2,1,4,0.2969191,4,0.25,Correct,820,1,0.553885676,-1.214295568,3.367920757,0
787,1005,Baseline,7,101,High Prob,1,4,3,0.3222803,3,0.25,Correct,821,1,0.553885676,-1.132333615,3.102889007,0
788,1005,Baseline,7,102,Low Prob,4,3,1,0.4543,1,0.35,Correct,822,1,0.581374264,-0.788997506,2.201188642,0
789,1005,Baseline,7,103,High Prob,3,1,2,0.356992,2,0.35,Correct,823,1,0.553885676,-1.030041906,2.80118322,0
790,1005,Baseline,7,104,High Prob,1,2,1,0.4136797,1,0.2,Correct,824,1,0.553885676,-0.882663276,2.417329156,0
791,1005,Baseline,7,105,High Prob,2,1,4,0.3823967,4,0.35,Correct,825,1,0.553885676,-0.961296728,2.615085329,0
792,1005,Baseline,7,106,High Prob,1,4,3,0.3158011,3,0.45,Correct,826,1,0.553885676,-1.152642694,3.166550085,0
793,1005,Baseline,7,107,High Prob,4,3,2,0.3478518,2,0.45,Correct,827,1,0.553885676,-1.055978752,2.874787481,0
794,1005,Baseline,7,108,High Prob,3,2,4,0.4092428,4,0.5,Correct,828,1,0.553885676,-0.893446656,2.443537186,0
795,1005,Baseline,7,109,High Prob,2,4,1,0.3079722,1,0.5,Correct,829,1,0.553885676,-1.17774576,3.247046324,0
796,1005,Baseline,7,110,High Prob,4,1,3,0.2926824,3,0.45,Correct,830,1,0.553885676,-1.228667217,3.416672817,0
797,1005,Baseline,7,111,High Prob,1,3,4,0.3020521,4,0.25,Correct,831,1,0.553885676,-1.19715576,3.31068713,0
798,1005,Baseline,7,112,High Prob,3,4,2,0.5287193,2,0.4,Correct,832,1,0.553885676,-0.637297612,1.89136277,0
799,1005,Baseline,7,113,Low Prob,4,2,1,0.2588524,1,0.6,Correct,833,1,0.581374264,-1.351497264,3.863205441,0
800,1005,Baseline,7,114,High Prob,2,1,4,0.4295056,4,0.25,Correct,834,1,0.553885676,-0.845120499,2.328258351,0
801,1005,Baseline,7,115,High Prob,1,4,3,0.335548,3,0.3,Correct,835,1,0.553885676,-1.091990263,2.980199554,0
802,1005,Baseline,7,116,High Prob,4,3,2,0.2870197,2,0.45,Correct,836,1,0.553885676,-1.248204424,3.484081406,0
803,1005,Baseline,7,117,High Prob,3,2,4,0.3063584,4,0.4,Correct,837,1,0.553885676,-1.182999621,3.264150746,0
804,1005,Baseline,7,118,High Prob,2,4,1,0.2910889,1,0.45,Correct,838,1,0.553885676,-1.23412656,3.435376615,0
805,1005,Baseline,7,119,High Prob,4,1,3,0.3324384,3,0.25,Correct,839,1,0.553885676,-1.101300699,3.008076083,0
806,1005,Baseline,7,120,High Prob,1,3,4,0.3677969,4,0.35,Correct,840,1,0.553885676,-1.000224395,2.718891867,0
807,1005,Baseline,8,1,High Prob,2,3,1,0.2826303,1,0.45,Correct,841,1,0.553885676,-1.263615596,3.538191057,0
808,1005,Baseline,8,2,High Prob,3,1,2,0.3479781,2,0.45,Correct,842,1,0.553885676,-1.055615732,2.873744066,0
809,1005,Baseline,8,3,Low Prob,1,2,4,0.3213119,4,0.3,Correct,843,1,0.581374264,-1.135342977,3.112240785,0
810,1005,Baseline,8,4,High Prob,2,4,1,0.4093845,1,0.25,Correct,844,1,0.553885676,-0.893100467,2.442691406,0
811,1005,Baseline,8,5,Low Prob,4,1,2,0.4181206,2,0.55,Correct,845,1,0.581374264,-0.871985371,2.391654465,0
812,1005,Baseline,8,6,Low Prob,1,2,4,0.2962031,4,0.6,Correct,846,1,0.581374264,-1.216709911,3.376061898,0
813,1005,Baseline,8,7,High Prob,2,4,1,0.3015594,1,0.35,Correct,847,1,0.553885676,-1.198788267,3.316096265,0
814,1005,Baseline,8,8,High Prob,4,1,3,0.2982837,3,0.55,Correct,848,1,0.553885676,-1.209710232,3.352513061,0
815,1005,Baseline,8,9,High Prob,1,3,4,0.3589864,4,0.55,Correct,849,1,0.553885676,-1.024470774,2.785620848,0
816,1005,Baseline,8,10,High Prob,3,4,2,0.3216933,2,0.55,Correct,850,1,0.553885676,-1.134156672,3.108550909,0
817,1005,Baseline,8,11,High Prob,4,2,3,0.3037887,4,0.5,Wrong,851,0,0.461059365,-1.191422885,3.291761675,1
818,1005,Baseline,8,12,High Prob,2,3,1,0.2664663,1,0.6,Correct,852,1,0.553885676,-1.322507497,3.752819775,0
819,1005,Baseline,8,13,Low Prob,3,1,4,0.302509,3,0.4,Wrong,853,0,0.495194896,-1.19564425,3.305686773,1
820,1005,Baseline,8,14,High Prob,1,4,3,0.4793061,3,0.45,Correct,854,1,0.553885676,-0.735415846,2.086349412,0
821,1005,Baseline,8,15,Low Prob,4,3,1,0.2913197,1,0.6,Correct,855,1,0.581374264,-1.233333989,3.432654915,0
822,1005,Baseline,8,16,High Prob,3,1,2,0.3987564,2,0.6,Correct,856,1,0.553885676,-0.919404575,2.50779674,0
823,1005,Baseline,8,17,Low Prob,1,2,4,0.3574559,4,0.2,Correct,857,1,0.581374264,-1.028743281,2.797547893,0
824,1005,Baseline,8,18,High Prob,2,4,1,0.4221571,1,0.4,Correct,858,1,0.553885676,-0.862377759,2.368786407,0
825,1005,Baseline,8,19,High Prob,4,1,3,0.360208,3,0.3,Correct,859,1,0.553885676,-1.021073637,2.776173766,0
826,1005,Baseline,8,20,High Prob,1,3,4,0.3489096,4,0.3,Correct,860,1,0.553885676,-1.052942416,2.866071899,0
827,1005,Baseline,8,21,High Prob,3,4,2,0.327658,2,0.55,Correct,861,1,0.553885676,-1.115784897,3.051962717,0
828,1005,Baseline,8,22,High Prob,4,2,3,0.3916894,3,0.45,Correct,862,1,0.553885676,-0.9372861,2.553043304,0
829,1005,Baseline,8,23,High Prob,2,3,1,0.257079,1,0.55,Correct,863,1,0.553885676,-1.358371848,3.88985487,0
830,1005,Baseline,8,24,High Prob,3,1,2,0.4057974,2,0.4,Correct,864,1,0.553885676,-0.901901259,2.464283901,0
831,1005,Baseline,8,25,High Prob,1,2,1,0.3805377,1,0.6,Correct,865,1,0.553885676,-0.966170026,2.627860525,0
832,1005,Baseline,8,26,High Prob,2,1,4,0.2985865,4,0.45,Correct,866,1,0.553885676,-1.208695606,3.349113239,0
833,1005,Baseline,8,27,High Prob,1,4,3,0.285316,3,0.4,Correct,867,1,0.553885676,-1.254157941,3.504885811,0
834,1005,Baseline,8,28,High Prob,4,3,2,0.29869,2,0.55,Correct,868,1,0.553885676,-1.208349033,3.347952727,0
835,1005,Baseline,8,29,High Prob,3,2,4,0.3334037,4,0.4,Correct,869,1,0.553885676,-1.098401211,2.999366834,0
